service_id,booking_id,hotel_id,employee_id,service_name,service_date,quantity,unit_price,total_price
SER002208,BOOK003707,HOT0219,EMP00072,Breakfast,2025-02-25,3,250,750
SER002209,BOOK003017,HOT0131,EMP00133,Swimming Pool,2026-07-06,4,750,3000
SER002210,BOOK004090,HOT0069,EMP00518,Mini Bar,2025-03-03,1,2000,2000
SER002211,BOOK004843,HOT0126,EMP00414,Swimming Pool,2024-12-25,2,1500,3000
SER002212,BOOK004483,HOT0052,EMP00546,Swimming Pool,2025-02-02,4,750,3000
SER002213,BOOK002585,HOT0189,EMP00278,Breakfast,2025-09-27,3,1500,4500
SER002214,BOOK001638,HOT0117,EMP00038,Swimming Pool,2025-05-09,2,500,1000
SER002215,BOOK004539,HOT0055,EMP00462,Laundry,2026-08-22,4,1500,6000
SER002216,BOOK003648,HOT0106,EMP00236,Laundry,2026-02-03,2,750,1500
SER002217,BOOK004584,HOT0198,EMP00045,Room Cleaning,2024-11-25,3,250,750
SER002218,BOOK000608,HOT0166,EMP00361,Laundry,2024-10-01,2,1500,3000
SER002219,BOOK000600,HOT0105,EMP00410,Gym,2025-08-20,4,2000,8000
SER002220,BOOK002016,HOT0233,EMP00585,Gym,2025-04-27,2,500,1000
SER002221,BOOK003676,HOT0157,EMP00346,Gym,2026-01-16,2,1000,2000
SER002222,BOOK003642,HOT0096,EMP00698,Room Cleaning,2025-12-11,2,250,500
SER002223,BOOK001688,HOT0192,EMP00103,Swimming Pool,2025-12-16,3,2000,6000
SER002224,BOOK000244,HOT0037,EMP00488,Laundry,2025-04-03,3,500,1500
SER002225,BOOK004124,HOT0186,EMP00037,Spa,2024-12-15,2,2000,4000
SER002226,BOOK002298,HOT0061,EMP00732,Airport Pickup,2025-01-31,1,1000,1000
SER002227,BOOK002998,HOT0137,EMP00574,Lunch,2026-06-12,2,500,1000
SER002228,BOOK003545,HOT0218,EMP00278,Laundry,2025-06-22,4,1000,4000
SER002229,BOOK002799,HOT0107,EMP00613,Spa,2025-12-28,1,250,250
SER002230,BOOK001946,HOT0179,EMP00342,Laundry,2025-07-07,1,750,750
SER002231,BOOK004655,HOT0240,EMP00082,Dinner,2026-05-09,3,1500,4500
SER002232,BOOK002415,HOT0169,EMP00798,Spa,2026-05-18,2,750,1500
SER002233,BOOK002983,HOT0002,EMP00598,Lunch,2025-03-11,4,500,2000
SER002234,BOOK000443,HOT0066,EMP00316,Airport Pickup,2025-02-20,3,2000,6000
SER002235,BOOK004328,HOT0234,EMP00252,Breakfast,2024-12-27,2,250,500
SER002236,BOOK002003,HOT0003,EMP00462,Room Cleaning,2025-11-02,3,500,1500
SER002237,BOOK000990,HOT0006,EMP00724,Laundry,2024-08-16,4,250,1000
SER002238,BOOK002540,HOT0036,EMP00038,Gym,2026-04-24,4,2000,8000
SER002239,BOOK002092,HOT0046,EMP00655,Mini Bar,2025-10-05,4,250,1000
SER002240,BOOK003487,HOT0157,EMP00721,Airport Pickup,2025-06-12,4,1000,4000
SER002241,BOOK003376,HOT0003,EMP00760,Spa,2026-07-26,2,1000,2000
SER002242,BOOK004838,HOT0070,EMP00318,Airport Pickup,2025-01-13,3,1000,3000
SER002243,BOOK004181,HOT0213,EMP00129,Lunch,2025-09-25,1,1500,1500
SER002244,BOOK004474,HOT0192,EMP00368,Dinner,2024-10-07,2,500,1000
SER002245,BOOK000312,HOT0212,EMP00337,Spa,2025-11-10,1,1500,1500
SER002246,BOOK004484,HOT0206,EMP00518,Breakfast,2025-12-12,1,1000,1000
SER002247,BOOK001050,HOT0132,EMP00640,Airport Pickup,2025-06-07,1,1500,1500
SER002248,BOOK003273,HOT0166,EMP00528,Swimming Pool,2026-05-06,2,1500,3000
SER002249,BOOK004037,HOT0095,EMP00211,Gym,2024-10-23,4,1500,6000
SER002250,BOOK003742,HOT0229,EMP00690,Swimming Pool,2024-08-12,3,1000,3000
SER002251,BOOK003940,HOT0227,EMP00520,Lunch,2025-12-10,2,250,500
SER002252,BOOK003782,HOT0074,EMP00157,Gym,2024-12-19,1,500,500
SER002253,BOOK001003,HOT0207,EMP00477,Breakfast,2025-03-30,3,500,1500
SER002254,BOOK004903,HOT0040,EMP00108,Swimming Pool,2025-06-14,2,500,1000
SER002255,BOOK002121,HOT0120,EMP00419,Room Cleaning,2026-08-20,3,250,750
SER002256,BOOK003595,HOT0138,EMP00203,Laundry,2025-07-20,2,500,1000
SER002257,BOOK001922,HOT0052,EMP00041,Spa,2026-04-25,4,250,1000
SER002258,BOOK000340,HOT0190,EMP00532,Breakfast,2024-09-17,4,2000,8000
SER002259,BOOK001765,HOT0014,EMP00587,Room Cleaning,2025-04-12,4,250,1000
SER002260,BOOK000728,HOT0039,EMP00168,Airport Pickup,2025-11-25,3,750,2250
SER002261,BOOK003727,HOT0122,EMP00374,Room Cleaning,2025-04-18,3,250,750
SER002262,BOOK002034,HOT0191,EMP00421,Spa,2025-09-25,2,1500,3000
SER002263,BOOK003463,HOT0155,EMP00258,Laundry,2025-02-02,2,1500,3000
SER002264,BOOK004349,HOT0124,EMP00296,Mini Bar,2026-04-10,2,250,500
SER002265,BOOK004731,HOT0138,EMP00752,Breakfast,2025-05-30,4,1000,4000
SER002266,BOOK003582,HOT0172,EMP00258,Gym,2026-02-11,2,500,1000
SER002267,BOOK003840,HOT0095,EMP00666,Laundry,2024-11-13,1,250,250
SER002268,BOOK004127,HOT0177,EMP00258,Spa,2024-11-16,1,250,250
SER002269,BOOK001634,HOT0229,EMP00510,Laundry,2024-10-12,2,1500,3000
SER002270,BOOK002438,HOT0085,EMP00556,Spa,2025-08-30,2,500,1000
SER002271,BOOK001646,HOT0155,EMP00790,Breakfast,2025-09-28,1,1000,1000
SER002272,BOOK004588,HOT0208,EMP00552,Breakfast,2025-09-25,4,750,3000
SER002273,BOOK000232,HOT0030,EMP00427,Spa,2026-04-01,2,750,1500
SER002274,BOOK004740,HOT0089,EMP00190,Lunch,2026-04-25,3,500,1500
SER002275,BOOK004918,HOT0082,EMP00206,Breakfast,2025-10-16,2,750,1500
SER002276,BOOK003971,HOT0026,EMP00587,Laundry,2026-03-25,2,2000,4000
SER002277,BOOK001622,HOT0089,EMP00254,Laundry,2025-10-13,4,1000,4000
SER002278,BOOK001467,HOT0035,EMP00464,Room Cleaning,2026-08-31,3,1000,3000
SER002279,BOOK000471,HOT0194,EMP00722,Swimming Pool,2025-08-22,3,750,2250
SER002280,BOOK001618,HOT0095,EMP00308,Room Cleaning,2024-12-28,3,1000,3000
SER002281,BOOK002650,HOT0087,EMP00417,Airport Pickup,2026-06-18,2,500,1000
SER002282,BOOK004159,HOT0219,EMP00746,Swimming Pool,2025-04-28,2,250,500
SER002283,BOOK003919,HOT0233,EMP00777,Gym,2026-02-27,1,250,250
SER002284,BOOK002223,HOT0135,EMP00642,Mini Bar,2025-01-20,3,1500,4500
SER002285,BOOK003215,HOT0068,EMP00675,Breakfast,2025-02-27,1,1000,1000
SER002286,BOOK002761,HOT0091,EMP00341,Dinner,2026-01-09,3,1500,4939
SER002287,BOOK003293,HOT0148,EMP00499,Swimming Pool,2026-07-14,4,1000,4000
SER002288,BOOK003557,HOT0128,EMP00130,Gym,2025-09-13,3,2000,6000
SER002289,BOOK000301,HOT0109,EMP00343,Swimming Pool,2025-08-01,1,500,500
SER002290,BOOK000986,HOT0049,EMP00380,Dinner,2026-02-14,1,250,250
SER002291,BOOK001661,HOT0029,EMP00506,Laundry,2025-02-15,2,750,1500
SER002292,BOOK003905,HOT0010,EMP00652,Laundry,2025-01-12,4,1000,4000
SER002293,BOOK001032,HOT0040,EMP00730,Breakfast,2025-01-09,1,2000,2000
SER002294,BOOK000437,HOT0190,EMP00357,Airport Pickup,2025-07-29,2,750,1500
SER002295,BOOK001025,HOT0156,EMP00541,Swimming Pool,2026-06-12,4,250,1000
SER002296,BOOK004039,HOT0005,EMP00608,Breakfast,2024-12-13,3,1500,4500
SER002297,BOOK003898,HOT0224,EMP00006,Dinner,2025-01-26,2,750,1500
SER002298,BOOK000560,HOT0047,EMP00159,Airport Pickup,2024-09-23,1,1000,1000
SER002299,BOOK002901,HOT0177,EMP00058,Room Cleaning,2025-08-06,1,2000,2000
SER002300,BOOK003638,HOT0106,EMP00376,Breakfast,2025-06-04,4,750,3000
SER002301,BOOK002384,HOT0249,EMP00071,Swimming Pool,2025-01-22,3,500,1500
SER002302,BOOK003406,HOT0094,EMP00194,Mini Bar,2026-04-15,2,500,1000
SER002303,BOOK004358,HOT0225,EMP00308,Room Cleaning,2026-05-31,4,2000,8000
SER002304,BOOK001076,HOT0019,EMP00763,Spa,2025-11-05,4,250,1000
SER002305,BOOK002869,HOT0138,EMP00431,Room Cleaning,2024-12-20,2,750,1500
SER002306,BOOK004699,HOT0143,EMP00421,Spa,2025-05-10,3,1500,4500
SER002307,BOOK003335,HOT0226,EMP00384,Laundry,2025-05-05,4,500,2000
SER002308,BOOK001204,HOT0193,EMP00603,Room Cleaning,2025-04-16,1,1000,1000
SER002309,BOOK000923,HOT0191,EMP00427,Mini Bar,2025-09-16,4,250,1000
SER002310,BOOK003947,HOT0234,EMP00013,Gym,2026-01-07,1,250,250
SER002311,BOOK001855,HOT0113,EMP00478,Dinner,2025-02-04,4,1000,4000
SER002312,BOOK001550,HOT0170,EMP00418,Laundry,2025-05-23,2,250,500
SER002313,BOOK000808,HOT0201,EMP00244,Breakfast,2025-12-04,3,250,750
SER002314,BOOK002803,HOT0020,EMP00380,Room Cleaning,2026-07-18,1,2000,2000
SER002315,BOOK001489,HOT0007,EMP00171,Gym,2024-09-28,4,1000,4000
SER002316,BOOK002443,HOT0113,EMP00471,Lunch,2025-09-01,3,250,750
SER002317,BOOK000002,HOT0008,EMP00464,Airport Pickup,2026-05-20,1,1000,1000
SER002318,BOOK000420,HOT0220,EMP00506,Dinner,2026-06-04,3,1000,3000
SER002319,BOOK002554,HOT0033,EMP00567,Lunch,2025-01-27,4,500,2000
SER002320,BOOK001736,HOT0057,,Airport Pickup,2025-12-25,1,500,500
SER002321,BOOK002402,HOT0187,EMP00068,Breakfast,2026-04-04,4,500,2000
SER002322,BOOK004874,HOT0111,EMP00688,Lunch,2026-09-24,1,1500,1500
SER002323,BOOK004374,HOT0150,EMP00474,Room Cleaning,2025-06-14,2,2000,4000
SER002324,BOOK003897,HOT0092,EMP00060,Room Cleaning,2025-01-30,2,1000,2000
SER002325,BOOK002335,HOT0166,EMP00224,Dinner,2025-08-10,2,500,1000
SER002326,BOOK003163,HOT0055,EMP00280,Swimming Pool,2026-04-24,3,1000,3000
SER002327,BOOK002957,HOT0149,EMP00300,Gym,2025-07-25,2,2000,4000
SER002328,BOOK002313,HOT0104,EMP00222,Dinner,2025-01-24,4,1500,6000
SER002329,BOOK001028,HOT0093,EMP00555,Dinner,2026-01-19,4,1500,6000
SER002330,BOOK004969,HOT0208,EMP00533,Airport Pickup,2026-07-08,4,1000,4000
SER002331,BOOK004703,HOT0199,EMP00448,Laundry,2025-08-21,2,250,500
SER002332,BOOK004519,HOT0142,EMP00386,Spa,2024-10-29,2,1500,3000
SER002333,BOOK003483,HOT0001,EMP00535,Mini Bar,2025-09-22,3,2000,6000
SER002334,BOOK003365,HOT0236,EMP00327,Mini Bar,2025-08-02,3,500,1500
SER002335,BOOK004013,HOT0039,EMP00201,Lunch,2024-11-05,2,2000,4000
SER002336,BOOK002304,HOT0139,EMP00727,Room Cleaning,2024-12-30,1,250,250
SER002337,BOOK000815,HOT0236,EMP00588,Spa,2025-05-10,4,250,1000
SER002338,BOOK003076,HOT0199,EMP00049,Laundry,2024-11-23,4,2000,8000
SER002339,BOOK002990,HOT0152,EMP00623,Mini Bar,2025-12-25,4,2000,8000
SER002340,BOOK000782,HOT0111,EMP00207,Dinner,2025-01-18,3,250,750
SER002341,BOOK004786,HOT0084,EMP00588,Mini Bar,2025-09-21,1,1000,1000
SER002342,BOOK003182,HOT0193,EMP00737,Swimming Pool,2026-08-06,3,250,750
SER002343,BOOK001435,HOT0211,EMP00798,Dinner,2025-12-31,2,750,1500
SER002344,BOOK004190,HOT0157,EMP00687,Gym,2026-04-06,4,1500,6000
SER002345,BOOK003853,HOT0057,EMP00661,Room Cleaning,2025-05-19,1,2000,2000
SER002346,BOOK003119,HOT0214,EMP00522,Lunch,2024-12-04,3,1000,3000
SER002347,BOOK001553,HOT0027,EMP00422,Dinner,2025-05-10,4,500,2000
SER002348,BOOK002516,HOT0195,EMP00454,Gym,2024-11-05,4,750,3000
SER002349,BOOK002067,HOT0058,EMP00081,Mini Bar,2025-01-29,4,500,2000
SER002350,BOOK000396,HOT0178,EMP00449,Spa,2025-10-07,4,250,1000
SER002351,BOOK001389,HOT0111,EMP00636,Laundry,2024-08-07,4,750,3000
SER002352,BOOK001432,HOT0164,EMP00649,Laundry,2026-07-08,4,1000,4000
SER002353,BOOK002498,HOT0213,EMP00696,Airport Pickup,2025-06-15,3,1500,4715
SER002354,BOOK001728,HOT0057,EMP00432,Spa,2024-12-04,4,2000,8498
SER002355,BOOK000918,HOT0027,EMP00013,Lunch,2024-10-31,4,1000,4000
SER002356,BOOK000722,HOT0048,EMP00766,Breakfast,2026-02-18,3,1500,4500
SER002357,BOOK002471,HOT0171,EMP00090,Spa,2026-09-03,4,250,1000
SER002358,BOOK001710,HOT0105,EMP00622,Breakfast,2024-11-26,3,2000,6000
SER002359,BOOK003346,HOT0058,EMP00329,Swimming Pool,2026-01-03,4,500,2000
SER002360,BOOK002032,HOT0186,EMP00391,Breakfast,2025-10-19,3,1000,3000
SER002361,BOOK003281,HOT0127,EMP00023,Lunch,2025-02-15,4,2000,8000
SER002362,BOOK003005,HOT0210,EMP00410,Gym,2026-09-10,3,1500,4500
SER002363,BOOK000555,HOT0246,EMP00654,Spa,2025-02-05,3,750,2250
SER002364,BOOK003093,HOT0184,EMP00138,Airport Pickup,2026-05-26,4,500,2000
SER002365,BOOK003635,HOT0113,EMP00237,Swimming Pool,2025-03-07,2,2000,4000
SER002366,BOOK000501,HOT0138,EMP00720,Spa,2026-02-07,4,1500,6000
SER002367,BOOK003348,HOT0102,EMP00359,Swimming Pool,2025-12-03,2,1000,2000
SER002368,BOOK000035,HOT0003,EMP00487,Airport Pickup,2025-08-06,2,250,500
SER002369,BOOK000585,HOT0036,EMP00255,Room Cleaning,2026-02-23,3,500,1500
SER002370,BOOK003426,HOT0014,EMP00095,Mini Bar,2026-02-11,2,500,1000
SER002371,BOOK002671,HOT0074,EMP00132,Swimming Pool,2026-06-06,4,1500,6000
SER002372,BOOK000591,HOT0176,EMP00680,Gym,2024-12-12,4,250,1000
SER002373,BOOK004925,HOT0094,EMP00091,Room Cleaning,2025-07-18,3,1000,3000
SER002374,BOOK002077,HOT0094,EMP00083,Dinner,2025-12-28,2,500,1000
SER002375,BOOK003720,HOT0173,EMP00299,Breakfast,2026-01-15,3,1500,4500
SER002376,BOOK004175,HOT0068,EMP00765,Breakfast,2025-01-30,3,250,750
SER002377,BOOK002079,HOT0011,EMP00608,Laundry,2026-05-02,2,2000,4000
SER002378,BOOK002683,HOT0057,EMP00634,Swimming Pool,2024-10-17,4,1000,4000
SER002379,BOOK002192,HOT0239,EMP00585,Swimming Pool,2026-06-26,4,750,3000
SER002380,BOOK000003,HOT0007,EMP00108,Gym,2025-05-07,1,1500,1500
SER002381,BOOK003440,HOT0113,EMP00189,Lunch,2024-10-18,4,500,2000
SER002382,BOOK002177,HOT0140,EMP00730,Room Cleaning,2025-09-14,2,2000,4000
SER002383,BOOK002467,HOT0197,EMP00603,Mini Bar,2025-04-26,3,500,1500
SER002384,BOOK003499,HOT0088,EMP00496,Swimming Pool,2026-03-26,3,750,2250
SER002385,BOOK003445,HOT0117,EMP00798,Breakfast,2026-02-09,1,2000,2000
SER002386,BOOK004369,HOT0065,EMP00111,Airport Pickup,2026-04-27,2,750,1500
SER002387,BOOK004093,HOT0061,EMP00759,Dinner,2025-01-26,2,250,500
SER002388,BOOK000271,HOT0105,EMP00353,Breakfast,2025-06-18,2,1500,3000
SER002389,BOOK002524,HOT0027,EMP00347,Laundry,2024-10-30,1,250,250
SER002390,BOOK002934,HOT0015,EMP00009,Breakfast,2024-10-01,2,750,1500
SER002391,BOOK000633,HOT0131,EMP00073,Airport Pickup,2026-06-24,1,750,750
SER002392,BOOK004598,HOT0209,EMP00537,Room Cleaning,2025-12-31,1,500,500
SER002393,BOOK002358,HOT0039,EMP00570,Laundry,2024-10-27,1,750,750
SER002394,BOOK000493,HOT0190,EMP00776,Dinner,2026-07-08,4,1000,4000
SER002395,BOOK002383,HOT0203,EMP00042,Airport Pickup,2025-05-09,4,1500,6000
SER002396,BOOK001789,HOT0203,EMP00038,Breakfast,2025-08-05,2,1000,2000
SER002397,BOOK001460,HOT0028,EMP00120,Gym,2025-11-18,2,750,1500
SER002398,BOOK002486,HOT0249,EMP00116,Breakfast,2025-04-05,3,250,750
SER002399,BOOK000707,HOT0056,EMP00606,Airport Pickup,2025-12-08,1,1500,1500
SER002400,BOOK002492,HOT0200,EMP00698,Airport Pickup,2026-08-21,4,2000,8000
SER002401,BOOK002827,HOT0081,EMP00759,Room Cleaning,2024-10-11,2,2000,4000
SER002402,BOOK003160,HOT0112,EMP00462,Lunch,2024-12-31,1,2000,2000
SER002403,BOOK000989,HOT0008,EMP00550,Gym,2024-11-24,1,2000,2000
SER002404,BOOK004306,HOT0163,EMP00339,Gym,2026-04-03,1,1500,1500
SER002405,BOOK000994,HOT0240,EMP00249,Mini Bar,2026-03-29,3,250,750
SER002406,BOOK001138,HOT0065,EMP00185,Room Cleaning,2025-01-10,3,500,1500
SER002407,BOOK002907,HOT0103,EMP00046,Room Cleaning,2026-05-21,1,1500,1500
SER002408,BOOK002448,HOT0112,EMP00236,Gym,2024-12-27,1,750,750
SER002409,BOOK004805,HOT0134,EMP00154,Airport Pickup,2025-06-10,3,250,750
SER002410,BOOK001294,HOT0141,EMP00620,Airport Pickup,2026-03-22,3,750,2250
SER002411,BOOK004382,HOT0085,EMP00569,Laundry,2026-01-18,2,2000,4000
SER002412,BOOK003212,HOT0234,EMP00436,Room Cleaning,2025-05-30,2,1000,2000
SER002413,BOOK000799,HOT0047,EMP00326,Lunch,2025-04-06,4,250,1000
SER002414,BOOK002140,HOT0017,EMP00331,Laundry,2025-08-04,1,2000,2000
SER002415,BOOK003460,HOT0189,EMP00559,Gym,2025-11-27,4,250,1000
SER002416,BOOK002989,HOT0112,EMP00050,Spa,2025-02-16,3,1000,3000
SER002417,BOOK000776,HOT0238,EMP00386,Gym,2025-01-30,2,1000,2000
SER002418,BOOK004333,HOT0043,EMP00509,Room Cleaning,2024-08-15,1,500,500
SER002419,BOOK004104,HOT0151,EMP00512,Spa,2026-09-16,2,1000,2000
SER002420,BOOK003650,HOT0080,EMP00233,Airport Pickup,2026-07-26,2,1000,2000
SER002421,BOOK002101,HOT0136,EMP00701,Laundry,2024-12-12,3,2000,6000
SER002422,BOOK000480,HOT0054,EMP00038,Room Cleaning,2025-05-26,2,2000,4000
SER002423,BOOK001873,HOT0174,EMP00260,Laundry,2025-05-17,2,1500,3000
SER002424,BOOK001864,HOT0235,EMP00034,Spa,2025-07-18,1,250,250
SER002425,BOOK002795,HOT0244,EMP00046,Breakfast,2025-03-25,4,1000,4000
SER002426,BOOK003778,HOT0068,EMP00324,Swimming Pool,2026-07-28,4,1000,4000
SER002427,BOOK003474,HOT0040,EMP00022,Swimming Pool,2026-04-08,1,500,500
SER002428,BOOK004065,HOT0028,EMP00257,Mini Bar,2026-07-21,3,1500,4500
SER002429,BOOK001602,HOT0108,EMP00208,Lunch,2025-12-04,3,2000,6000
SER002430,BOOK000063,HOT0197,EMP00149,Room Cleaning,2025-07-13,3,1000,3000
SER002431,BOOK003986,HOT0035,EMP00250,Laundry,2025-08-24,3,1000,3000
SER002432,BOOK001235,HOT0156,EMP00542,Room Cleaning,2026-03-09,1,2000,2000
SER002433,BOOK001987,HOT0051,EMP00495,Mini Bar,2025-11-06,3,750,2250
SER002434,BOOK003987,HOT0130,EMP00134,Lunch,2025-10-09,4,250,1000
SER002435,BOOK003792,HOT0181,EMP00210,Dinner,2025-06-26,4,250,1000
SER002436,BOOK001926,HOT0039,EMP00590,Lunch,2025-11-15,1,250,250
SER002437,BOOK002250,HOT0088,EMP00579,Gym,2026-05-10,2,2000,4000
SER002438,BOOK003580,HOT0065,EMP00505,Gym,2025-05-06,1,1500,1500
SER002439,BOOK001911,HOT0028,EMP00331,Gym,2026-03-05,4,2000,8000
SER002440,BOOK003852,HOT0070,EMP00686,Room Cleaning,2025-01-22,4,1000,4000
SER002441,BOOK001904,HOT0008,EMP00152,Breakfast,2026-07-18,2,750,1500
SER002442,BOOK003777,HOT0242,EMP00214,Breakfast,2026-03-01,1,750,750
SER002443,BOOK004027,HOT0173,EMP00711,Laundry,2024-10-22,2,750,1500
SER002444,BOOK001752,HOT0193,EMP00455,Swimming Pool,2026-05-05,3,1000,3000
SER002445,BOOK003718,HOT0107,EMP00322,Mini Bar,2024-10-12,3,1000,3000
SER002446,BOOK001994,HOT0202,EMP00364,Mini Bar,2024-10-19,1,1500,1500
SER002447,BOOK003891,HOT0044,EMP00342,Room Cleaning,2025-10-27,1,500,500
SER002448,BOOK002798,HOT0159,EMP00138,Airport Pickup,2026-07-11,1,250,250
SER002449,BOOK003420,HOT0060,EMP00681,Airport Pickup,2026-06-14,1,500,500
SER002450,BOOK002454,HOT0102,EMP00450,Swimming Pool,2026-01-05,1,250,250
SER002451,BOOK003531,HOT0014,EMP00599,Room Cleaning,2025-11-06,2,1500,3000
SER002452,BOOK000038,HOT0248,EMP00289,Breakfast,2026-07-14,3,1500,4500
SER002453,BOOK001362,HOT0222,EMP00201,Gym,2025-12-25,3,500,1500
SER002454,BOOK004189,HOT0176,EMP00448,Laundry,2024-11-26,2,750,1500
SER002455,BOOK001839,HOT0092,EMP00618,Breakfast,2024-10-17,4,750,3000
SER002456,BOOK001212,HOT0053,EMP00568,Laundry,2026-05-16,1,1000,1000
SER002457,BOOK004035,HOT0165,EMP00740,Laundry,2025-12-31,1,1500,1500
SER002458,BOOK002740,HOT0210,EMP00306,Spa,2025-04-04,3,1500,4500
SER002459,BOOK004715,HOT0101,EMP00182,Lunch,2024-09-16,1,1000,1000
SER002460,BOOK001595,HOT0051,EMP00497,Swimming Pool,2025-06-23,2,750,1500
SER002461,BOOK000360,HOT0218,EMP00082,Dinner,2026-06-24,3,250,750
SER002462,BOOK003207,HOT0109,EMP00759,Mini Bar,2025-10-26,2,2000,4000
SER002463,BOOK003184,HOT0216,EMP00244,Airport Pickup,2025-05-07,3,750,2250
SER002464,BOOK001677,HOT0047,EMP00018,Gym,2024-10-25,4,1000,4000
SER002465,BOOK001171,HOT0089,EMP00297,Spa,2025-05-11,1,1500,1500
SER002466,BOOK002752,HOT0195,EMP00253,Room Cleaning,2025-01-21,4,500,2000
SER002467,BOOK000229,HOT0195,EMP00123,Swimming Pool,2025-09-02,4,1500,6000
SER002468,BOOK001968,HOT0171,EMP00303,Gym,2025-08-17,4,750,3000
SER002469,BOOK004103,HOT0168,EMP00728,Dinner,2025-06-09,3,250,750
SER002470,BOOK002745,HOT0103,EMP00502,Breakfast,2025-12-18,3,250,750
SER002471,BOOK004497,HOT0244,EMP00770,Mini Bar,2025-05-03,2,2000,4000
SER002472,BOOK001641,HOT0142,EMP00149,Airport Pickup,2025-09-28,1,500,500
SER002473,BOOK000101,HOT0091,EMP00675,Swimming Pool,2025-04-02,3,2000,6000
SER002474,BOOK000796,HOT0151,EMP00699,Spa,2025-12-09,1,750,750
SER002475,BOOK003787,HOT0163,EMP00536,Laundry,2025-01-12,2,2000,4000
SER002476,BOOK002843,HOT0018,EMP00511,Laundry,2026-03-04,3,2000,6000
SER002477,BOOK000747,HOT0042,EMP00330,Lunch,2026-02-05,3,1500,4500
SER002478,BOOK004682,HOT0142,EMP00780,Dinner,2024-11-23,2,1500,3000
SER002479,BOOK002611,HOT0018,EMP00569,Breakfast,2026-05-24,3,750,2250
SER002480,BOOK001109,HOT0088,EMP00707,Gym,2026-06-21,2,1500,3000
SER002481,BOOK002453,HOT0201,EMP00701,Gym,2025-07-05,2,750,1500
SER002482,BOOK000265,HOT0121,EMP00438,Swimming Pool,2025-09-18,2,1500,3000
SER002483,BOOK003129,HOT0090,EMP00328,Mini Bar,2025-02-22,4,750,3000
SER002484,BOOK001696,HOT0192,EMP00423,Dinner,2025-09-04,1,500,500
SER002485,BOOK002953,HOT0219,EMP00610,Lunch,2026-04-07,1,1500,1500
SER002486,BOOK001558,HOT0202,EMP00378,Spa,2024-10-24,2,1500,3000
SER002487,BOOK004723,HOT0029,EMP00437,Mini Bar,2026-06-06,1,2000,2000
SER002488,BOOK001195,HOT0131,EMP00006,Breakfast,2025-01-27,2,500,1000
SER002489,BOOK003143,HOT0001,EMP00027,Room Cleaning,2025-03-29,3,2000,6000
SER002490,BOOK000533,HOT0123,EMP00495,Lunch,2025-04-02,1,250,250
SER002491,BOOK001691,HOT0139,EMP00319,Swimming Pool,2026-03-21,2,500,1000
SER002492,BOOK003238,HOT0115,EMP00182,Room Cleaning,2026-04-13,4,1500,6000
SER002493,BOOK001605,HOT0124,EMP00297,Gym,2024-09-19,1,1000,1000
SER002494,BOOK001935,HOT0004,,Airport Pickup,2025-06-30,1,750,750
SER002495,BOOK004278,HOT0039,EMP00437,Lunch,2025-03-16,4,2000,8000
SER002496,BOOK000892,HOT0202,EMP00609,Mini Bar,2025-04-22,1,750,750
SER002497,BOOK002145,HOT0241,EMP00082,Swimming Pool,2025-11-10,4,250,1000
SER002498,BOOK001023,HOT0149,EMP00130,Swimming Pool,2026-01-20,4,500,2000
SER002499,BOOK001119,HOT0045,EMP00424,Dinner,2026-07-17,1,750,750
SER002500,BOOK002797,HOT0107,EMP00675,Laundry,2024-08-18,3,500,1500
SER001771,BOOK003661,HOT0066,EMP00456,Lunch,2026-06-13,2,250,500
SER002310,BOOK003947,HOT0234,EMP00013,Gym,2026-01-07,1,250,250
SER001891,BOOK003001,HOT0056,EMP00462,Swimming Pool,2026-06-17,2,250,500
SER001404,BOOK004635,HOT0185,EMP00110,Spa,2025-04-02,1,1500,1500
SER001262,BOOK004858,HOT0011,EMP00639,Room Cleaning,2025-05-03,2,1000,2000
SER001412,BOOK003731,HOT0011,EMP00784,Airport Pickup,2025-01-04,2,500,1000
SER000491,BOOK001543,HOT0112,EMP00745,Spa,2026-07-22,2,500,1000
SER000007,BOOK004239,HOT0090,EMP00622,Mini Bar,2025-06-16,2,250,500
SER000424,BOOK001310,HOT0105,EMP00741,Gym,2024-12-30,3,2000,6000
SER000957,BOOK004884,HOT0012,EMP00039,Room Cleaning,2024-08-10,2,1000,2000
SER000765,BOOK002790,HOT0030,EMP00749,Gym,2024-11-10,1,250,250
SER000078,BOOK003363,HOT0063,EMP00433,Room Cleaning,2025-04-11,1,750,750
SER000836,BOOK004237,HOT0247,EMP00602,Laundry,2026-06-13,1,750,750
SER002277,BOOK001622,HOT0089,EMP00254,Laundry,2025-10-13,4,1000,4000
SER000486,BOOK000658,HOT0212,EMP00466,Dinner,2025-06-03,2,1500,3000
SER000014,BOOK002373,HOT0011,EMP00722,Spa,2025-11-29,4,1000,4000
SER000340,BOOK001205,HOT0208,EMP00246,Dinner,2025-01-04,1,2000,2000
SER000367,BOOK002233,HOT0088,EMP00289,Breakfast,2025-08-18,1,2000,2000
SER000831,BOOK000721,HOT0185,EMP00344,Dinner,2026-07-29,4,250,1000
SER001402,BOOK003769,HOT0026,EMP00435,Airport Pickup,2025-06-21,1,750,750
SER002216,BOOK003648,HOT0106,EMP00236,Laundry,2026-02-03,2,750,1500
SER002238,BOOK002540,HOT0036,EMP00038,Gym,2026-04-24,4,2000,8000
